,file_name,category,content3,target
1110,215.txt,politics,New rule tackle ham wedding New rule marriage foreign national live come force Tuesday non citizen need Home Office approval marry Home Office new rule aim reduce numb sham marriage estimate year immigrant group Joint Council Welfare Immigrants rule breach human right law mount legal challenge change unveil year immigration minister Des Browne aim avoid unnecessary disruption genuine marriage provide firm control prevent abuse previous regulation anybody wish marry produce evidence resident country week day notice wed local register office Tuesday non national apart citizen Switzerland Liechtenstein intend -PRON- obtain visa allow marry enter country apply Home Office certificate marriage approval certificate cost applicant send proof legal right settle status asylum seeker await decision application right marry necessary documentation subject immigration control wish marry England Wales register intention marry specially designate register office marry register office church choice Rhian Beynon new rule proportionate discriminatory rule mean case Home Secretary marriage registrar resort currently legal opinion look people right marry breach good look case Human Rights Court Ms Beynon new rule question parliamentary Joint Committee Human Rights report publish July cross party committee state significant risk new procedure incompatible right marry introduce restriction disproportionate committee believe new law incompatible Human Rights Act ground religion belief nationality report add year immigration service operation marriage convenience step result grow numb conviction January people sham marriage network base jail total year November Samuel Amoah Belgian national set sham wedding couple want remain jail year case currently court role registrar Asylum Immigration Act oblige report suspect sham marriage Home Office key prosecution spokesman Mark welcome new marriage regulation believe significant deterrent effectively remove blatant case Certainly illegal country long marry Mr Mr service director registration marriage Brent Council north west London consider new law infringement civil liberty far draconian certainly difficult marry marry example Germany think proportionate response government large problem Mr,2
1111,216.txt,politics,Ministers naive phone tap government naive refuse allow phone tap evidence court senior politician Javier foreign policy chief phone tap evidence work court European country Human right group police officer MP allow evidence remove need detain terror suspect charge Secretary Charles evidence difference case Mr tell ITVJonathan Dimbleby programme Phone tap evidence court work normal naive naive use technological thing disposal Mr comment come day Sir Ian Blair newly appoint Metropolitan Police commissioner favour phone tap evidence Anti Terrorism Crimes Security Act foreign terror suspect detain British jail trial charge suspect detain power evidence deem sensitive hear court evidence believe telephone intercept Human Rights group Liberty argue intercept evidence hear detainee bring trial critic phone tap trial evidence weak expose method security service home secretary intercept difference case terror suspect frequently rely kind surveillance Mr force change regime detention trial Law Lords rule illegal opt system control order suspect British foreign hold house arrest surveillance order involve opt European Convention Human Rights accept people prepare possible terrorist attack Mr qualm home secretary new plan fight terrorism mean far change way life,2
1112,217.txt,politics,Schools mock poll Record number school mock general election government school sign Vote Mock Elections run Hansard Society aim boost interest politic Pupils school learn skill speech writer canvasser political candidate Schools Minister Stephen Twigg engage young people interest essential future democracy add Young people engage motivate political process essential future health democracy mock election initiative provide opportunity pupil develop understand democratic process work matter experience election process ﻿1 hand run campaign declaration final result hope young people develop enthusiasm future Hansard Society Electoral Commission Department Education Skills run programme Pupils stand party candidate speech writer canvasser Michael Raftery project manager Hansard Society Vote Mock Elections school mirror excitement buzz real election raise awareness citizenship benefit active democracy mock vote place widely expect date general election Information pack include ballot paper manifesto guide election happen early send school invite,2
1113,218.txt,politics,dismiss quit claim report Tony dismiss report tell Gordon quit general election deal job prime minister tell Breakfast Frost programme According new book Mr pledge way Mr ally intervene June Mr claim reheat month ago concentrate run country Mr -PRON- deal month ago deal job actually concentrate issue concern country book Sunday Telegraph journalist Robert serialise newspaper pair mutual animosity contempt claim Tony feel November lose voter trust war long asset Labour Party dinner host Deputy Prime Minister John Prescott tell Mr intention stand According Mr prime minister Help year stand change mind June follow intervention ally suspicion chancellor deliberately manoeuvre accord book Mr tell News understand nearly close friendly book pretty profound mutual mistrust mutual animosity think public double act pretend alright private think relationship good understandably feel deeply betray particularly issue leadership wide range interview cover issue Asian tsunami disaster Middle East peace process Northern Ireland Mr politic huge swell sort people sort claim counter claim admit sense frustration allegation countless time fresh speculation rift recently follow separate response Asian tsunami rumour fuel Mr decision hold monthly medium conference time long plan speech Mr plan tackle global poverty new Marshall Plan Africa speculation pair try outdo response disaster prime minister discuss claim chancellor dismiss load nonsense welfare minister Frank Field MP prime minister sack Mr believe Mr strong leader Michael Howard accuse prime minister Mr squabble schoolboy tell Sky News Sunday Adam Boulton politic playground doe deserve Liberal Democrat parliamentary chairman Matthew Taylor personal ambition Mr Mr way good government need grow squabble expect electorate support divide government election interview Mr home secretary David Blunkett play big role general election,2
1114,219.txt,politics,issue warn bigot justice minister warn bigoted soccer fan want hit hurt ban match Cathy exclusion order series measure consider Scottish Executive campaign sectarianism praise Celtic Rangers work tackle problem minister stop sectarian abuse associate Old Firm match key objective Ms speak ahead 3 round Scottish Cup clash club Sunday sectarianism long associate section support club significant target executive week Ms Minister Jack McConnell meet supporter representative club discuss issue plan hold anti sectarian summit month official club church leader senior police officer local authority chief invite Speaking BBC Radio Sunday Live programme Ms describe Friday meet productive putt squeeze bigot key aim Ms stress sectarianism confine football act trigger tension violence Clubs action past ban troublesome fan supporter group express desire ensure game long taint problem Ms executive role tackle soccer troublemaker away fact instance religious hatred people try associate football boil violence kind thing want stop kind thing supporter group clear want work try deal Ms praise police action police want identify particular individual incite hatred violence crack effectively course indicate consider introduction ban order additional power people inappropriate behaviour football match able stop attend game kind thing hit kind people hurt allow attend game Praising Celtic Rangers effort think doubt positive club Rangers Celtic football club involve work executive produce example educational pack young people,2
1115,220.txt,politics,plan migrant point scheme plan pass test prove contribute country Secretary Charles propose point system similar avoid quota system plan Mr unveil plan Monday economic migration help need proper police Lib Dems look plan Liam Fox party offer clear choice issue Conservative Party Co Chairman British electorate choice government year set limit immigration impose quota home secretary want visa enter fingerprint ensure know everybody country Speaking BBC Breakfast Frost economic migrant great value country stress proper police need ensure burden society establish look skill talent ability people seek come work country ensure come job contribute economy country home secretary year blueprint immigration asylum expect publish Monday reject claim immigration debate encourage bigotry issue doe come country entitle country doe settle border control perfectly legitimate aspect public debate Liberal Democrat home affair spokesman Mark Oaten Whilst good reject idea quota asylum jury Office ability deliver fair efficient asylum system Mr fair share world genuine refugee claim current asylum system abuse generosity Trevor Phillips chairman Commission Racial Equality Mr denounce suggestion hospitality test immigration Tell doctor nurse pressure health service mean teacher South Africa reduce size class school Refugee Council Mr proposal mean safe,2
1116,221.txt,politics,defend terror detention home secretary defend decision release foreign terror suspect despite legal rule detention breach human right law Lords law lord rule detention measure week wrong set law foreign suspect British suspect New Home Secretary Charles carefully consider rule return early new year proposal insist rush judgement examine law lord finding detail duty look ﻿1 security country consider carefully precise legal measure Mr comment come response emergency question Liberal Democrat constitutional affair spokesman David Heath Mr Heath judgement contain unprecedented condemnation unequivocal accept difficult balance nation security human right question home office contingency plan present circumstance detainee prosecute try Simply renew present deeply unsatisfactory legislation option Shadow home secretary David Davis possible overstate importance judgment urge government fast competently possible sort problem interest natural justice support law lord rule come Charles ﻿1 day home secretary Thursday follow David Blunkett resignation statement day Mr ask renew legislation New Year meantime study judgment carefully possible modify legislation address concern raise Lords government widely criticise insist detention continue follow rule week Lord senior law lord rule incompatible European Convention Human Rights allow detention way discriminate grind nationality immigration status justify detention trial foreign suspect Briton Lord Nicholls Birkenhead rule Indefinite imprisonment charge trial anathema country observe rule law detainee case Lords Court Appeal Home Office power hold limit charge government opt European Convention Human Rights concern right fair trial order bring anti terrorism legislation response September attack,2
1117,222.txt,politics,Voters reject British voter reject European constitution accord poll pose question government country Daily Telegraph poll suggest people vote constitution favour YouGov poll question British adult online find know vote force decide tomorrow poll mind constitution vote poll believe ﻿1 pose question government choose upcoming referendum expect constitution incorporate law yes vote Ballot paper poll ask United Kingdom approve treaty establish constitution European Union government unveil question ask early week treaty sign current member October come force November provide ratify member state hold referendum Critics constitution far step federal Europe advocate ensure effective operation enlarge state reject treaty isolate weak Europe Foreign Secretary Jack question unveil Mr rest yes vote Conservative shadow foreign secretary Michael Ancram referendum question straightforward accuse government try confuse issue putt referendum question bill ratification constitution treat separate issue,2
1118,223.txt,politics,question trust Lib Dem leader Charles voter fundamental lack trust Tony prime minister party waste vote add Lib Dems comment start day appearance Channel session Wright Stuff programme Questions caller studio audience presenter cover Lib Dem tax plan anti terror law immigration Mr nearly year prime minister party leader come know pitfall British politic elect MP Tony Michael Howard class nearly quarter century world change recognition actually hear argument long Lib Dems good people reasonable idea think win waste vote hear evidence people sense demonstrate waste vote Mr lose trust British people fundamental lack trust Tony prime minister government -PRON- party -PRON- leader party convey people Mr use TV appearance defend party plan increase income tax earn apply population extra revenue allow party rid tuition fee introduce free personal care elderly replace council tax local income tax Mr spend day Michael Howard book similar session,2
1119,224.txt,politics,Terror detainee win appeal Detaining foreign terrorist suspect trial break human right law high court rule blow government anti terror measure law lord rule majority favour appeal detainee man indefinitely hold Belmarsh prison south law lord measure incompatible European human right law man stay bar minister decide react rule create major problem Charles ﻿1 day home secretary follow David Blunkett resignation Liberal Democrats Mr use fact new job issue law establish predecessor David Blunkett Belmarsh prison dub Guantanamo Bay civil right campaigner oppose use emergency anti terror law detainee case Court Appeal Home Office power hold limit charge government opt European Convention Human Rights concern right fair trial order bring anti terrorism legislation response September attack foreign national suspect link terrorism detain opt deport detain deport mean persecution homeland Thursday senior law lord Lord rule incompatible European Convention Human Rights allow detention way discriminate grind nationality immigration status Lord Nicholls Birkenhead rule Indefinite imprisonment charge trial anathema country observe rule law deprive detain person protection criminal trial intend afford weakness government case try justify detention trial foreign suspect British suspect Lord real threat life nation sense people live accordance traditional law political value come terrorism law Lord Walker Gestingthorpe law lord oppose appeal anti terror law contain important safeguard oppression statement detainee Woodhill Prison hope government act decision scrap illegal law release internee return family love case hear panel law lord usual constitutional importance case Ben Emmerson QC represent seven detainee man custody nearly year idea release formally interview prospect trial man ﻿1 hold case Special Immigration Appeals Commission SIAC commission rule July anti terror act unjustifiably discriminate foreign national British people hold way rule late overturn Court Appeal state emergency threaten life nation,2
1120,225.txt,politics,face MP amid feud talk Tony face prime minister question week renew speculation relationship Gordon chancellor leave high profile tour Africa highlight poverty issue insist trust Mr despite claim contrary new book Labour MP warn disunity leader Michael Howard good theme accuse prime minister chancellor behave schoolboy squabble playground Michael Howard likely want capitalise far spit head head prime minister campaign poster launch Tuesday Mr join Alan Milburn Mr controversially charge election plan place chancellor Later week prime minister set theme party election manifesto past poll draw chancellor Mr visit highlight plight African hit Aids war famine issue Mr speak prime minister chancellor face backbench discontent Monday meet Parliamentary Labour Party claim journalist Robert new book Mr tell MP peer know government way unify Labour Party unify position win 3 term people desperately need Labour Paul Flynn pair scorch MP Tuesday Deputy Prime Minister Mr tell BBC News tell clearly troop tell leader line new book claim Mr host dinner November prime minister tell Mr stand election lose trust war Mr change mind June ally intervene amid suspicion chancellor manoeuvre write Mr Mr book Mr allege tell prime minister believe,2
1121,226.txt,politics,unveil quango blitz plan Plans abolish quangos unveil Conservatives effort government red tape cut government unit scrap proposal save target strategic health authority new fair access regulator university frontbencher John Redwood need slim government low taxis competitive plan abolish regional assembly regional body board tackle industrial development house power return elect local council national government strategic health authority need local people official run hospital surgery Announcing plan Mr Redwood Mr Blair forget interest taxpayer break pledge Far improve public service spend taxpayer money quangos lead bureaucrat regulation high taxis party leader Michael Howard argue change direction need grip spend Labour create Britains forget majority bureaucratic real world people work hard stand -PRON- pension knock -PRON- squeeze extra taxis forget majority pay price bureaucratic government announce plan cut civil servant efficiency drive Liberal Democrats cut numb Whitehall department sure money reach frontline service,2
1122,227.txt,politics,face ID card rebellion Charles face real test home secretary Monday possible backbench rebellion controversial ID card bill Labour MP oppose scheme debate Mr post Thursday David quit reject pause bill leader Michael face possible rebellion decide identity card Liberal Democrats oppose plan Mr write accuse critic liberal woolly think spread false fear claim ID card erode civil liberty write actually profoundly civil libertarian measure promote fundamental civil liberty society right live free fear crime fear Mr expect try win opponent scheme official secretly access information allow face year jail expect cut cost card passport elderly low income Mr week bench team reach collective view ID card hold good discussion admit easy issue decide support plan police help fight terror crime illegal immigration shadow attorney general Bill Cash deep disquiet plan senior tell BBC Radio Today government intensely authoritarian create increasingly Big Brother society Critics argue introduce card costly scheme specific aim Ministers help fight terrorism illegal immigration organise crime opponent similar scheme country prevent attack rail bomb Sunday Lib Dem leader Charles Kennedy repeat pause consider legislation tell BBC Breakfast Frost programme Mr real opportunity Monday follow departure Mr run family business 2 read Identity Cards Bill tomorrow pause reflect New Year sensible way think government tram line behave sensibly card issue introduce bill Mr suggest decide compulsory everybody card carry new bill create new criminal offence possession false identity document,2
1123,228.txt,politics,pig poster anti Semitic Party accuse anti Semitism poster depict Michael Howard Oliver Letwin Jewish fly pig Prospective candidate Andrew Finchley constituency contain large Jewish community brand tasteless offensive poster man face superimpose wing pig day sum add poster anti Jewish anti design e mail member ask vote favourite Mr send e mail friend shock image friend similarly horrify distasteful Jewish person associate pig suggest deliberate intent sort thing cause great offence clearly think possible poster design maximum impact clearly overstep mark withdraw campaign particularly insensitive come time Holocaust Day difficult time Jewish people Mr add spokesman deny campaign anti Semitic time report inquiry possible public spend saving publish pig fly sum add poster point Conservative Party spokesman Conservatives concentrate issue people low taxis control immigration clear Party People fool,2
1124,229.txt,politics,Iraqi win death test case probe family Iraqi civilian allegedly kill troop win challenge government refusal order inquiry High Court rule Tuesday Baha death British custody fall European Convention Human Rights judge pave way independent inquiry previous investigation inadequate judicial review death southern rule family appeal judgement family solicitor Phil Shiner describe historic day human right rule law Father Mr hotel receptionist arrest man seize hotel September allegedly beat death custody Queen Lancashire Regiment Iraqi family lawyer argue fail adequately investigate death breach European Convention Human Rights Ministry Defence lawyer argue control area southern outside European jurisdiction Lord Justice Mr Justice rule jurisdiction extend run prison apply total territory state Mr custody die case come jurisdiction Iraqi die custody case fail difficult investigation occur timely open effective judge rule Carla Ferstman legal director human right organisation Redress military investigate close door effective public investigation independent official body investigation reveal happen responsible allegation involve British soldier include shoot Iraqi police commissioner shoot Iraqi civilian grant permission appeal Prime Minister Tony Blair official spokesman Obviously need study detail judgment point separate criminal case currently consider army prosecute authority far obvious reason MoD consider appeal British Commander Colonel Bob Stewart saidAnyone military sadden verdict place case answer let want people think British soldier beat civilian away Ministry Defence doe power try prove act ethically properly rule war,2
1125,230.txt,politics,Burglar defence guideline issue Householders injure kill intruder unlikely prosecute provide act honestly instinctively new guideline law protect use hand weapon leaflet publish police prosecutor aim combat confusion current legislation let people use reasonable force guidance relate England Wales follow recent decision minister change law honestly instinctively believe necessary strong evidence act lawfully guidance law protect use hand weapon leaflet publish jointly Crown Prosecution Service Association Chief Police Officers general rule extreme circumstance fear feel force use lawfully self defence add householder wait attack defend knock unconscious kill hurt far set trap intruder involve police example excessive gratuitous force change law householder prosecute use grossly disproportionate force demand Metropolitan Police Commissioner Sir John Stevens frontbencher Patrick Mercer pursue proposal private member bill government instead mount publicity campaign clear public uncertainty review conclude law change necessary Secretary Charles Clarke believe old adage Englishman home castle exactly case believe current law provide informal trawl record find people prosecute attack intruder past year convict include man lay wait burglar commercial premise beat throw pit set fire spokesperson figure definitive prosecution list accord commit householder intruder high profile case farmer Tony jail life murder year old burglar Fred Barras conviction late reduce manslaughter appeal sentence cut year Mr free prison July guidance publish Tuesday police duty investigate incident involve death injury case involve householder attack intruder prosecutor police determine deal swiftly sympathetically possible,2
1126,231.txt,politics,murder sentence rethink Plans murderer light sentence plead guilty water outcry month ago Sentencing Guidelines Council lead Lord publish proposal England Wales suggest judge reduce sentence 3 murderer confess early opportunity change 6 reduction killer life tariff time Lord Lord Chief Justice 3 reduction extraordinary circumstance example people crime detect guideline recognise need spare victim witness trauma court possible allow light sentence guilty plea co operation director Victims Crime Trust Norman Brennan accuse Lord arrogant contempt victim crime law abide public National Association Probation Officers political suicide revise proposal Sentencing Guidelines Council section murder possible reduction weigh carefully judge lead inappropriately short sentence appropriate reduce minimum term regard plea guilty maximum reduction 6 exceed year statement issue Wednesday Lord doubt able diverse background experience serve vastly improve final guideline confident result judge place deliver sentence effective punishment deterrent offend reoffend Director Public Prosecutions Ken Macdonald QC sit principle discount sentence offender early guilty plea set parliament new guideline reduce sentence guilty plea doe increase chance convict guilty bring clarity process represent tough regime exist previously discount automatically reduce guilty plea available opportunity,2
1127,232.txt,politics,Probe launch Nazi jibe investigation Standards Board way follow allegation bring office disrepute probe follow mayor comment Jewish journalist compare concentration camp guard party week ago local government watchdog allegation relate failure respect power suspend bar Mr office complaint body Board Deputies British Jew Commission Racial Equality Speaking investigation announce Bob Neill leader Assembly Conservatives behave manner unbecoming office extraordinarily poor civic leadership administration crisis Sunday Deputy Mayor Nicky Gavron tell BBC Politics believe Mayor sorry Tuesday offend wide Jewish community Prime Minister Tony Blair apology far mayor refuse mayor accuse Oliver Finegold Evening Standard newspaper doorstepping predominately gay event hold MP Chris Smith Ms Gavron think Mr comment inappropriate believe mayor anti Semitic work closely speak guard unguarded moment way anti Jewish moment work hand think remark inappropriate believe important believe come point regret cause offence wide Jewish community hope soon moot sort statement Tuesday,2
1128,233.txt,politics,ready information act Thousands public body ill prepare Freedom Information Act come force month government failure MP month power demand information range public body department doctor surgery party committee confident ready blame Department Constitutional Affairs lack consistent leadership Act come effect England Wales Northern Ireland January similar measure bring time provide public right access information hold public body subject exemption government department responsible implement change suffer unusually high turnover staff department seriously interfere work Constitutional Affairs Select despite year preparation local authority health sector ready fail provide early guidance technical matter lack consistent leadership MP find chairman Alan Beith year prepare freedom information little month appear body good prepare report past support guidance overall responsibility guide public sector process implementation freedom information regime lack spokesman provide continue provide strong clear leadership deliver simple liberal fee regime guidance Act widely praise expert network staff work freedom information implementation,2
1129,234.txt,politics,unveil police plan People mobile phone numb local overhaul police England Wales unveil David plan include dedicate police team neighbourhood point compulsory customer charter home secretary target place ensure public good response police Local people able trigger action specific problem feel Local councillor certain condition meet invoke power police refuse request complaint frivolous cause annoyance pose heavy burden resource Mr new digit numb create non emergency phone police perform police service cash extra freedom shirk step public fail home secretary power suspend sack chief constable review Mr battle chief David Westwood intelligence failure murderer Ian Huntley Opposition party want local police tackle nuisance behaviour crime accuse minister tie police paperwork spokesman David proposal little taxpayer fund PR exercise ahead general election predict Police force bury exist government initiative little late plan reassure Mr Earlier Lib Dem home affair spokesman Mark Oaten government right want increase link local people police measure work -PRON- match cut paperwork investment modern equipment police street deliver statement MP Mr join Tony Blair Welling School south east heart community police initiative Mr want time young expect police community community police people join partnership work prime minister law abide citizen charge community minority want cause trouble Mr boast produce record police number start recruit Community Support Officers CSOs new plan allow police force power detain suspect extra promise Tuesday new CSOs recruit year year force expect copper contract kind service public expect poll summer suggest police unlike health education major public service people little satisfy contact plan include idea allow people join police force different level traditional way everybody spend specific time constable promote specific exercise encourage black Asian people join police senior rank,2
1130,235.txt,politics,Lib Dems new election chief Lib Dems appoint senior figure BT party new communication chief general election effort Sandy work senior figure Matthew Taylor complete party manifesto chief executive Lord appointment significant strengthen Lib Dem team Mr want party ready mischief rival medium try throw role ensure new public profile effectively communicate level know party scrutiny medium party need ready prepare counter mischief misrepresentation come party opponent party demonstrate issue effective opposition Mr new job title director general election communication,2
1131,236.txt,politics,Jack stand Veteran MP minister Jack stand election era minister serve Jim Callaghan agriculture portfolio regain power Mr Tony cabinet enforcer represent constituency know Copeland Mr huge figure value personal friend long period opposition Mr hold numb shadow role include foreign affair environment trade spokesman agriculture minister cause controversy decide ban beef bone wake fear quit government recent year serve chairman party committee reform loyal supporter government backbench,2
1132,237.txt,politics,unveil immigration policy Ex chatshow host Robert Silk attack policy immigration open door approach hit low wage indigenous worker leader people benefit immigrant place employer landlord member metropolitan elite party admit foreigner require specific skill offer argue asylum cost year successful applicant Mr Silk work successful asylum seeker want grant amnesty claim asylum child deport fair share asylum seeker United Nations Convention Human Rights argue Mr Silk want spend extra year help provide refugee abroad,2
1133,238.txt,politics,group poll regiment campaign group target marginal seat General Election Save Scottish field candidate Armed Forces Minister Adam East Kilbride group unhappy defence merger plan endorse opposition candidate seat marginal Aberdeen South Dumfriesshire Dundee East West South West Edinburgh Ochil Stirling East Renfrewshire Western Isles campaigner unveil huge poster feature Black Watch soldier fight war announce election plan Scot Guardsman Allan Hendry challenge Mr group good organise volunteer announce little candidate late add stop inflict damage government reverse plan merge Scottish regiment Conservative MP Peter Duncan Save Scottish superb job fight defence cut add action reflect pride people country troop steely determination pay betrayal honour speak rally Scottish National Party leader Alex Salmond receive big boost campaign decision endorse candidate marginal seat arrogance undo try rid historic regiment MP end scrap MP George Foulkes campaigner difference outcome election win argument serve soldier know propose right good election Save Scottish join campaigner rally spring Secretary Geoff Hoon announce year regiment combine single unit overall reform,2
1134,239.txt,politics,Row police power CSOs Police Federation strongly oppose Community Support Officers CSOs power detain suspect minute power pilot area extend police force England Wales Thursday federation CSOs experience train safety equipment deal potentially confrontational situation government help police build safe community Police Federation chairman Jan Berry civilian officer act eye ear police place potentially confrontational situation detain clearly CSOs use reasonable force detain suspect minute wait police officer arrive power grant chief constable local force Ms Berry dramatically change original purpose visible presence combat low level crime anti social behaviour power mean paperwork little time street Home Office minister Hazel Blears defend civilian officer little bite edge deny role change new power away street power bring thing need patrol Home Office produce report CSOs describe encourage Ms Blears study CSOs real difference fight crime report public difficulty distinguish civilian officer proper officer Shadow home secretary David Davis research appear acknowledge CSOs discernible effect crime figure answer lot real police government want recruit people arrest home affair correspondent Danny Shaw research inconclusive CSOs England Wales government intend street cost power hand fine wide range offence Organised Crime Police propose extra power search suspect enforce license offence direct traffic deter beg,2
1135,240.txt,politics,Sport bet rule spotlight group MP peer tighten regulation control bet sport Parliamentary Group Betting Gaming hold substantial inquiry bet year follow fear massive increase bet sport use internet mobile phone lead cheat party group recommend way protect punter improve integrity sport bet include proposal raise maximum jail sentence gamble cheat current year Lord head International Cricket Council anti corruption unit originally long prison sentence year penalty derisory big sentence fail pay hotel bill criminally corruption major sport Symbolically high penalty pass Houses appropriate report recommend govern body sport type bet offer punter bookmaker set audit trail new bet exchange allow suspicious bet pattern trace Lord Faulkner Worcester chair inquiry Whilst accept great sport bet corrupt unfair punter evidence convince growth bet exchange facility provide bet result increase potential corruption important government work sport administrator review difficulty face govern body convict guilty penalise appropriately panel aim try define constitute cheat assess suggest government right good growth internet mobile phone bet creation bet exchange allow punter fix odd Betting exchange allow punter win lie lose horse mean control odd win place money way,2
1136,241.txt,politics,Councils prepare set tax rise Council tax set rise average come year learn Authorities decide final figure Thursday project increase twice rate inflation currently finance minister urge council limit increase warn struggle maintain service fund increase additional government money new initiative Scottish Finance Minister Tom MSP week parliament announce additional core expenditure local government increase sit inflation rate think rightly council year little ask exercise restraint Mr look local authority efficient save money come year tell Radio Sunday Live programme council individual collection system council tax payroll system human resource system think opportunity rationalisation use money save reinvest frontline service council umbrella organisation provide indicative figure year warn council face continuous struggle maintain service Mr promise year increase target new initiative council experience difficulty maintain core service spokesman work executive find efficiency saving maintain service fund plan year council lose share public spend Conservatives accuse Scottish Executive use council tax raise fund afraid raise income tax finance spokesman Brian Monteith MSP form disguise council tax use way pass cost Scared actually use penny income tax -PRON- year burden local authority council tax payer pick bill warning fund council increase year service reduce Linda Knox Director Scottish Local Authority Management Centre Strathclyde University current settlement increase slow time burden council great settlement figure include pay increase executive require substantial figure area efficiency saving settlement period Education protect cut Linda Knox mean service suffer practice mean cut service face settlement look increase time account factor probably real term,2
1137,242.txt,politics,shred increase Civil servant drastically step shred official document figure compile suggest government department double numb document shred ahead Freedom Information Act implementation January Departments defence environment trade increase file destruction follow rule govern public record want information commissioner investigate Freedom Information Act ﻿1 time member public access government record previously secret year BBC Political Correspondent James Hardy prospect outsider poke nose inner working appear cause jitter mandarin Liberal Democrat Alan Beith chair select committee monitor Department Constitutional Affairs claim true act entirely spirit new Act information commissioner select committee issue close scrutiny Fellow Lib Dem Norman episode paint unflattering picture inner working government clear government initial enthusiasm open government turn self serve cynicism Dr Julian Conservative spokesman Cabinet Office discover huge acceleration shred series parliamentary answer Department Work Pensions destroy nearly file year year ago Act pass numb file destroy Ministry Defence department Environment Food Rural Affairs Trade Industry rise dramatically Dr investigation information commissioner Richard Earlier week Mr look Cabinet Office order tell staff delete e mail month old totally condemn deletion e mail prevent disclosure freedom information law come force January Government guidance e mail delete serve current purpose Mr Cabinet Office spokeswoman new law destruction important record Freedom Information Act cover England Wales Northern Ireland year Similar measure bring time provide public right access information hold public body subject exemption,2
1138,243.txt,politics,MP assess Scot fish industry group MP day fact find mission gather evidence report fish industry Members environment food rural affair committee tour fish market talk fish processor talk Fisheries Minister Ross scientist MP decide recommend new system community quota conserve fish stock aim fish port Peterhead Fraserburgh allocate quota local people decide fish scheme variation local management committee establish European Union Details contain Royal Commission report Government controversial idea close mix fish ground completely member committee seek view fisherman processor Aberdeen Peterhead speak Mr representative Royal Society Sea Fish Industry Authority Committee chairman Austin Mitchell way find harvest mix fishery waste stock,2
1139,244.txt,politics,Research fear view Scientists express concern new education secretary Ruth religious view hamper vital scientific research Ms Catholic report pro life oppose embryo research Medical Research Council Professor Nancy Ms view matter responsible train future scientist Department Education Skills comment concern spokeswoman news Ms Catholic detail add claim Ms charge university research budget true Higher Education Funding Council research council decide university research allocation British law open clone human embryo create stem cell master cell develop body tissue type clone activity permit reproductive purpose research new disease treatment controversial involve destruction embryo Professor vice president research Manchester University tell Times Higher Education Supplement worry great deal minister anti stem cell view minister matt responsible train generation scientist high education policy odd government science policy Head developmental genetic National Institute Medical Research Professor Robin Lovell Badge witness confuse situation religious group oppose practice senior Ruth favour stem cell research end similarly schizophrenic system country worry fertility expert Lord think good minister hold ethical view Concerns raise pro choice organisation Ms view affect sex education policy school Family Planning Association chief executive Anne Weyman teach pupil contraception abortion key Young people inform issue sexual health include contraception abortion think important government maintain commitment teenage pregnancy strategy Currently individual school devise sex education policy base framework provide Ms set detail view issue intend parent education policy include quality teach classroom discipline academic standard school,2
1140,245.txt,politics,chief regiment decision Military chief expect meet final decision future regiment committee Board senior defence figure discuss plan restructure regiment Monday proposal include cut single battalion regiment merge super regiment plan face stiff opposition campaigner politician alike committee decision ratify Secretary Geoff Hoon Prime Minister Tony expect public week minister announce reorganisation draw question mark future Black Watch Kings Scottish Borderers Royal Scot Royal Highland Fusiliers Argyll Sutherland Highlanders October Council Scottish Colonels propose merger Royal Scot King Scottish Borderers single battalion vision new super regiment proposal merge amalgamate regiment super regiment spark political outcry backbencher opposition politician oppose plan feel time insensitive Black Watch frontline suffer casualty Save Scottish Regiments campaigner anger threaten stand general election Speaking ahead expect Board meet spokesman government Board spend past month attempt trick serve soldier public think plan change Scottish regiment good serve soldier good destroy regiment mould single super regiment lead severe recruitment problem loss local connection regiment loss important heritage importantly future regiment envy army world alternative blueprint forward MP Eric Joyce propose ahead merger preserve regiment brief time speculation prime minister consider plan unlikely Speaking week Mr aim preserve tradition introduce effective structure hint super regiment likely want rid history tradition regiment local connection far want sure transfer people easily regiment deploy flexibly prime minister hope campaigner concern account need effective change paramount,2
1141,246.txt,politics,Student inequality expose Teenagers good background time likely university deprive area report Higher Education Funding Council people university percentage poor student hardly change chief executive Sir Newby Increasingly woman man university tuition fee student loan major difference report draw child benefit datum teenager rich area expect chance university poor neighbourhood Participation constituency level range Kensington Chelsea City Sheffield Hallam Bristol South Leeds Central North Sheffield Brightside Sir report highlight entrench division rich poor area add social educational problem tell BBC News know child deprive background university good fact surprisingly postgraduate study affluent background issue think raise aspiration family community university people time university traditionally deal pupil age late Instead reach community school early primary school level persuade university education aspire report reveal stark inequality expose extent challenge encourage finding add Tuition fee student loan Wales different fee regime affect choice young people poor report woman likely man enter high education poor area gap woman favour grow fast Higher Education Minister Kim Howells work school raise attainment aspiration young people disadvantage area Higher standard school lead great participation high education upfront tuition fee remove grant little good shadow education secretary Tim Collins clear report child disadvantage area far likely encounter poor standard secondary education Tackling priority government look improve university access group represent university vice chancellor Universities new system defer fee start grant bursary poor student encourage high education National Union Students argue opposite situation likely wrong poor student restrict choice decision base financial situation aspiration table participation rate Parliamentary constituency,2
