,file_name,category,content3,target
1212,317.txt,politics,parties plan council tax anger council tax rise spill mass protest average english bill rise pensioners protest spread march simply refuse pay increase year old elizabeth winkfield jail audit commission find local government finance system fundamentally flaw main party system change want retain property base tax reform fair scope council efficient help pensioner council tax bill lump sum year government cap local council budget demand deputy prime minister john prescott current system sustainable long term radical reform party year increase low decade report year look increase numb council tax band form local taxation reform business rate decision independent inquiry finding review report end promise reduction bill pensioner hard hit year year increase council tax save government waste use cut pensioner bill average mean test create bureaucracy discourage people save retirement instead household council tax payer rebate cover half bill maximum suspicious proposal revalue home currently grade accord value believe seven million home band liberal democrats want away council tax altogether switch local income tax kind norway switzerland rate set locally administer inland revenue save little council tax unpopular unfair tax ceil rich pay party aim tax free personal allowance allowance overafter income tax lib dems plan fair efficient test abroad offer accountability,2
1213,318.txt,politics,labour constituency race row labour choice white candidate multi racial seat prove need black short list race group local councillor lyn brown select west ham east london contest white ethnic minority woman operation black vote spokesman want meet labour party chairman ian discussion mr recently announce party consultation black shortlist labour far unable unable comment implication west ham result ashok operation black vote aim increase ethnic minority participation political process representation result woman shortlist effective minority woman select think black shortlist way cut chase address lack minority candidate mr month chairman commission racial equality ethnic minority shortlist certain circumstance spokesman organisation add shortlist issue specifically work political party address representation ethnic minority raise party leader formal basis help find appropriate way forward spokesman ethnic minority united kingdom population mp visible minority group represent labour liberal democrat ethnic minority represent house commons proportion number population ethnic minority mp,2
1214,319.txt,politics,mp tout replacement plan group mp try raise pressure tony blair reform publish detail blueprint change cross party group unveil draft bill propose small 2 chamber member elect mp peer fail agree reform hereditaries lose seat group win support remove hereditaries government postpone plan remove remain hereditary peer unlikely succeed opposition tony blair argue need consensus reform suggestion proposal change little power labour manifesto party group include tory ken sir george young labour robin tony wright liberal democrat paul confident plan win support large majority list conservative leader william hague labour leader neil kinnock supporter plan group british public clear majority mp support replace largely elect 2 chamber plan rename second chamber member know mscps mscps include elect member appoint member bishop serve year mr hold election mscps day mp help motivate electorate increase voter turnout add year statement senior figure government insist public right choice important choice people sit group believe pressure grow change government current position unsustainable want main party include commitment largely democratic 2 chamber manifesto mr issue heart reform health british political system mr prime minister view agreement shape future flaw problem think prime minister mind appear consensus include provide consensus elect campaign draft bill important contribution debate believe draft bill detail form basis close parliamentary scrutiny co ordinator peter facey lieu clear proposal government permit happen,2
1215,320.txt,politics,figure earnings reward leave bench politic late annual register member interest register leader william earn mp salary speak fee shadow chancellor michael portillo year partly speech tv work ex health secretary alan milburn earn speech article advice mr milburn away frontbench year step health secretary election supremo declare interest include newspaper article fee speech command salary investment company bridgepoint capital european advisory committee time office lose minister salary mr work outside include man speak fee net earn weekly column news world present bbchave got news mr pay undisclosed newspaper serialisation biography william pitt younger work adviser company secretary michael portillo money non executive director bae systems stand mp election foreign secretary robin cook pay paperback edition book resignation government declare income include payment consultant regular column newspaper register home office minister ann widdecombe declare advance 3 4 novel receive act agony aunt appear celebrity fit club david blunkett pay adviser indepen consulting limited home secretary help seminar relationship government business earn work tony blair entry confirm king abdullah jordan pay fly holiday official discussion sightsee tour wadi rum leader michael howard fresh entry christmas hamper sultan declare trip year address executive news international helicopter private jet travel pay supporter liberal democrat leader charles kennedy register donation office supporter free ticket year award rend single bedroom flat register contain new information december monday publication annual review register year detail payment band difficult calculate exact earnings,2
1216,321.txt,politics,schools mock poll record number school mock general election government school sign vote mock elections run hansard society aim boost interest politic pupils school learn skill speech writer canvasser political candidate schools minister stephen twigg engage young people interest essential future democracy add young people engage motivate political process essential future health democracy mock election initiative provide opportunity pupil develop understand democratic process work matter experience election process ﻿1 hand run campaign declaration final result hope young people develop enthusiasm future hansard society electoral commission department education skills run programme pupils stand party candidate speech writer canvasser michael raftery project manager hansard society vote mock elections school mirror excitement buzz real election raise awareness citizenship benefit active democracy mock vote place widely expect date general election information pack include ballot paper manifesto guide election happen early send school invite,2
1217,322.txt,politics,parties build poll war chest party receive donation final quarter new figure nearly half receive political party list electoral commission conservatives 2 place donation total liberal democrats receive majority donation come affiliate trade union large sum individual lord company win multi million pound contract provide smallpox vaccine government september terror attack party day christmas follow early donation early lord tony blair year significant donation come retire millionaire businessman philanthropist sir christopher ondaatje party sum refrigerator magnate william haughey obe total 4 quarter good period party build war chest general election campaign large donation conservatives bequest ruth beardmore nearly joint founder merchant bank hambro magan donation conservatives scottish business groups focus scotland institute international research world large independent conference company gift donation total bearwood corporate services company control party treasurer lord direct specific marginal constituency past year liberal democrats large donor joseph rowntree reform trust ltd company promote political reform constitutional change sum fast food giant mcdonald list donate sum fee firm pay room event hold work skill foundation party conference uk independence party lose main donor paul sykes amid row robert kilroy silk bid leadership autumn cash remainder come gift kind office space print registered political party require set quarter donation headquarter local constituency party receive offence person knowingly recklessly false declaration party donation,2
1218,323.txt,politics,predict big turnout voters pen passion confound prediction low turnout come general election charles liberal democrat leader predict concern international domestic issue express campaign comment come inquiry look boost voter turnout ex foreign secretary robin people apathetic feed pager politic hear mr point thousand people demonstrate plan war mr evidence power inquiry voter turnout rate tell bbc radio today programme fair blame public interest politic turn way politic message politician urge politician avoid negative campaign speak heart afraid stand criticise cult personality politic far interest celebrity politics danger branch celebrity industry government try numb thing attempt boost voter turnout fall general election include bring directly elect mayor head local authority trialling postal vote,2
1219,324.txt,politics,advice claim spark new row minister respond claim legal advice use justify war draw number downing street deny claim new book attorney general lord advice lord deny lean way conservatives liberal democrats want publication legal advice attorney general government consistently refuse publish lord advice legality war paper confidential short statement lord position present write parliamentary answer march crucial vote military action plain continue material breach resolution new book lawless world philippe sands qc international law professor suggest parliamentary answer write downing street according mr sands lord warn tony blair document march use force illegal safe seek 2 resolution sanction military action mr sands tell government prepare legal team able defend case case legal action war march military chief reportedly ask unequivocal statement legality war sure troop defend court law book serialise newspaper march lord meet home office minister lord falconer downing street adviser baroness morgan downing street proceed set lord view parliamentary answer publish march mr sands leader michael howard reiterate publication legal advice attorney general warn issue away revelation throw intensive spotlight cavalier way government operate issue important peace war government need act restore public confidence trust liberal democrat foreign affair spokesman menzies campbell repeat party lord ﻿1 piece legal advice public public interest government claim justify non publication advice serve disclosure statement lord parliamentary answer march explain genuinely hold independent view military action lawful exist security council resolution certainly view express result lean way clear write number prime minister official spokesman reject claim attorney general clear word judgement ex foreign secretary robin advice publish claim suggest receive prof lord 2 opinion actually draft wrong lord sign statement mr attorney general advice independent legal opinion subject political negotiation kind,2
1220,325.txt,politics,sue defector uk independence party legal action unseat london assembly member defect robert kilroy silk party damian deputy leader peter hulme cross elect list system party argue pair seat win representative individual mr law clear elect list quit party seat chairman petrina holdsworth urge man step letter party legal advice clear legal proceeding result return seat andor damage opportunity reflect restore credibility electorate return seat party win fair square election mr law work exactly way electoral list system greater london act clear resign elect list party whip seat belong party mr hulme cross intention resign add feel true electorate accuse party sign deal tory europe stick independent stance claim deny spokesman mr accusation sense political moral form mr kilroy silk early month quit follow unsuccessful bid leader,2
1221,326.txt,politics,prime minister question play politic security nation michael doubt prime minister claim ram parliament controversial new anti terror measure proper debate believe prime minister play fear card look tough run general election believe tony blair use issue suggest soft terrorism earth prime minister simply offer extend exist power temporarily allow proper parliamentary debate law demand prime minister claim clear indication play politic issue attempt score cheap political point parliament opposition propose law principle case delay decision far debate pointless believe mr blair spot opportunity embarrass maybe defeat government important national security liberal democrat leader charles avoid suggest play politic issue prefer state issue id card government immediate instinct authoritarian habit nowadays prime minister little rough mr mr prefer exasperate tone suggest believe lib dems miss point apart electioneer usual question prime minister derby north bob laxton ask effect carry excellent policy pour resource school later birmingham sion simon far suggest shower general election prime minister blush appropriate place announce election day stammer doubt announcement day away announcement come week begin april election big money simple fact mean play politic moment,2
1222,327.txt,politics,deny war advice claim attorney general deny statement legality war draft downing street official lord lord baroness play draft answer add answer represent view war legal summary advice pm government resist publish advice paper confidential statement lord fully involve draft process personally finalise course approve answer answer prepare office involvement solicitor general harriet harman official foreign office official qc christopher greenwood lord chancellor lord irvine lairg minister official involve way suggest claim lord lady draft answer result mis transcription evidence inquiry pre war intelligence clear set answer genuinely hold independent view military action lawful exist security council resolution answer purport summary confidential legal advice government foreign secretary robin cook lord admission parliamentary answer summary legal opinion suggest mislead attorney general present answer summary certainly clear statement today doe believe accurate summary formal opinion earlier tony dismiss question attorney general advice statement fair summary opinion lord deal time time time mr tell monthly news conference downing street refuse answer far question issue question paper confidential tory mp michael member intelligence security committee inquiry tell general rule right absolute rule occasion advice publish recently regard prince charles marriage plan government pick choose use convention mr add special occasion public interest advice attorney general prime minister claim lord baroness involvement book publish week philippe sands qc member cherie matrix chambers lord warn tony march war illegal 2 resolution sanction military action short statement lord position present write parliamentary answer march crucial vote military action suggest minister clare short resign government war ministerial answer statement early cabinet discuss military action advice attach accord ministerial code demand inquiry conservatives liberal democrats want publication legal advice attorney general lib dem foreign affair spokesman sir menzies campbell lord statement clear outstanding issue original advice march accept military action illegal resolve doubt time answer publish march disclosure,2
1223,328.txt,politics,lean attorney general deny lean downing street legal case invade claims write answer legality war draft downing street wholly unfounded insist stormy lords exchange lord answer represent genuinely hold independent view war legal text release eve crucial vote mp invasion labour mp indicate attorney general answer play pivotal role willingness conflict government resist publish advice paper confidential house lords attorney general face lord chancellor lord mackay publish text advice suggestion reject peer lord publish legal opinion strengthen suspicion original text doctor public consumption exactly way notorious intelligence dossier weapon mass destruction week lord statement fully involve draft process personally finalise course approve answer answer prepare office involvement solicitor general harriet harman official foreign office official qc christopher greenwood lord chancellor lord irvine lairg minister official involve way clear set answer genuinely hold independent view military action lawful exist security council resolution answer purport summary confidential legal advice government foreign secretary robin cook lord admission parliamentary answer summary legal opinion suggest mislead attorney general present answer summary certainly clear statement today doe believe accurate summary formal opinion tony dismiss question attorney general advice parliamentary statement fair summary opinion lord deal time time time mr tell monthly news conference downing street refuse answer far question issue question paper confidential mp michael member intelligence security committee inquiry tell general rule right absolute rule occasion advice publish recently regard prince charles marriage plan government pick choose use convention mr add special occasion public interest advice attorney general prime minister book publish philippe sands qc member cherie matrix chambers lord warn tony march war illegal 2 resolution sanction military action short statement lord position present write parliamentary answer march crucial vote military action suggest,2
1224,329.txt,politics,expert deny defeat warn conservatives campaign director deny report claim warn michael party win general election times monday australian lynton tell party leader focus try increase commons presence seat mr statement conversation hold view mr late add iota truth report strategist help pm john win election mr appoint mr election chief october mr statement conservative party impact issue low tax control immigration past week add labour party want distract attention away issue people,2
1225,330.txt,politics,win labour conference labour party hold autumn conference confirm trail decision ratify labour rule national executive committee break traditional choice seaside venue ﻿1 time party choose host annual event small february spring conference instead placatory year main political party rotate news large annual conference gather blow coastal resort party return follow year host event party sign year deal host autumn conference colin asplin hotel association try hard sure come obviously fail hope handle crowd amaze labour party work class party want come main work class resort country exact cost term lose revenue hotel accommodation know think block booking major hotel official announcement,2
1226,331.txt,politics,attack poster accuse use anti semitic image poster critic claim depict leader michael poster mr hypnotise people pocket watch spend money twice image prompt concern editor jewish chronicle insist simply anti late image website alternative idea prove popular party member party use focus group test poster mr shadow chancellor letwin blackboard read hypnotism poster compare portrayal character stage version musical controversy poster choice offer member mr mr letwin jewish fly pig mr comment anti semitism claim ask poster monday instead point tony complain personalise abusive campaign mr tell greater manchester radio pity mr practise preach jewish chronicle editor ned mix reaction ﻿1 poster e mail jewish chronicle reader deep concern hypnotism image shylock inextricably link notion century old prejudice tell bbc radio world idea think difficult exercise use image argue divorce historical context mean mr blame cock conspiracy detect inherent anti semitism party election campaign poster series idea member ask choose use ahead election mp louise ellman hypnotism image insensitive urge people rush thing anti semitic challenge economic policy campaign spokesman fraser kemp poster misunderstand image simply portray mr hypnotist argue concern express clearly view board emphasise poster common theme try con spokesman late time remove controversial image party website affect row website week fuss day substantial numb people vote fuss conservative spokeswoman poster campaign offensive people big misjudgement campaign team,2
1227,332.txt,politics,defend poster campaign election chief alan defend party campaign poster amid claim ad short sly anti semitism mr appreciate people concern insist anti way shape form anti semitic respond spokesman julian ad wide trend smear party withdraw controversial poster launch new design row spark party publish poster appear depict michael jewish fly pig amid claim anti semitic poster label big misjudgement conservatives ﻿1 shoot election badly backfire poster series idea member ask vote favourite website member prefer poster party new design launch tuesday steer clear fly pig image clear stick strategy target leader personally reminder record office poster series idea member ask choose use ahead election commons spokesman mr suggest poster wide trend remind mp chairman ian mccartney year describe shadow chancellor oliver letwin century given outrage smear cause think fact revive poster advertisement little calculate campaign sly anti semitism mr reply anti semitic anti apology clear british public exactly conservative plan mean fully understand respect view concern poster design appear party website pig fly poster website monday supporter vote favourite poster feature mr shadow chancellor oliver letwin hold blackboard read spokesman late removal party website affect row,2
1228,333.txt,politics,election seat target ex chat host robert silk contest seat general election labour elizabeth blackman win seat majority fight record hard work constituency mp mr silk announce plan day launch new party latin truth east midlands mep quit independence party want new group change face politic choice election constituency quash speculation stand secretary geoff hoon ashfield win vote june european election mr silk candidate region hold ms blackman proud government achievement area decline view mr silk point thursday tell news conference avoid old party lie spin country steal mass immigration promise firm fair policy immigration hope contest seat forthcoming general election plan announce detail policy crime tax pension health defence week leader roger knapman glad mr silk labour campaign spokesman fraser kemp join crowd field right british politic mr silk join new venture assembly member damien hockney deputy leader chairman petrina holdsworth group parody party man leave mr silk quit week month tension vie unsuccessfully leadership party ashamed member leadership great opportunity offer 3 place june european election leader roger knapman glad mr silk remarkable ability influence people sadly european election clear interest robert silk party independence party nice know goodbye official argue mr silk straightforward attack party want lead,2
1229,334.txt,politics,immigration election issue immigration asylum normally issue politician big party tiptoe election time long labour signal intention central election campaign strike level concern voter issue internal survey potential swing large number vote true general election issue briefly campaign issue spark probably predictable furore claim politician xenophobia alternatively run scare address problem time look set core battleground big party compete set tough policy commit impose annual limit immigration quota asylum seeker application process outside labour brand proposal unworkable party strategist seize poll advantage issue secretary charles clarke come alternative proposal point system ensure immigrant benefit economy grant entry kick fail asylum seeker attack little late fail tackle key issue number enter liberal democrats draw deeply argument europe wide policy immigration party appear agree time come properly debate address issue sign run precisely problem union leader sir bill morris accuse big party engage bid war nasty asylum seeker concern whilst labour party conservative party constructive approach debate right wing political party pick statement burden exploit create lot fear uncertainty precisely concern possible suggestion issue play far right racist provoke strong reaction concern issue challenge big party ensure engage debate cut thrust general election avoid trap,2
1230,335.txt,politics,begin pre election tour liberal democrat leader charles begin week long tour persuade voter real opposition mr visit constituency somerset hampshire monday rural seat party hope gain conservatives later visit place liverpool target lib dem vote let lib dems mean high taxis soft crime law power europe mr tour come leader tony blair conservative leader michael howard step campaign ahead general election widely expect hold tuesday mr visit south lib dem mp parmjit singh gill overturn big majority win seat year election stops shrewsbury north dorset liverpool manchester basingstoke west london plan late week liberal democrats northern city race southern seat particularly south west speaking bbc hour sunday mr upcoming general election widely tip unpredictable recent experience asked realistic assume liberal democrats win general election limit ambition party responsible credible demonstrate people task mr british public feel let issue fee conservatives ask critical question people highly sceptical conservative promise tax brush suggestion vote party mean let door look previous parliamentary election liberal democrats demonstrate leapfrog conservatives start 3 place position defeat government story think come general election,2
1231,336.txt,politics,core support stock tell supporter hungry job prime minister doe sum mood party spring conference electorate keen government party member dry assessment graham leader group newham council problem accord mr continue division foundation hospital tuition fee voter apathy mr new slogan vote brown tell people doorstep worry soon friend saxon leader devon county group lay blame lack campaign zeal issue underestimate impact war lose people local party key role friend fire gordon brown speech saturday appeal core value social justice health education real passion think feel little jaded remind join party ﻿1 place mrs walk stage clap add mr brownite spring conference equally ardent fan mr stephen douglas wales pm speech sunday think bite turn point roast issue guy martin burnley ﻿1 leader win term bloke deliver malcolm shipley shipley come round right approach katrina bull prospective parliamentary candidate mr rouse party grassroots think voter able spend time room way today problem turnout emerge session mr tieless supremely ease answer question pose party website party councillor agree wrong mr leadership adamant campaign strength party city strong insist factor voter big problem moment poll run away election sound great doe create sense complacency voter think great problem city councillor brian parbutt mr vocal critic agree thing master sort glossy high profile campaign hallmark epitomise friday whistle stop tour marginal seat group shop steward swan hunter shipyard face redundancy barely suppress anger mr failure shake leaning stand manufacture north east scathing allege benefit showpiece project conference venue sage centre herald john prescott weekend symbol success urban regeneration good sage baltic money entrance fee terry ask mr bravura performance friday man agree brilliant doorstep push message come election time fire election point complacency far party fire election richie porterhouse mr agree add increasingly difficult think answer people ask north east door slam face activist speak proud believe achieve local community new hospital school life chance young people problem face convert local feelgood factor vote little rely secret weapon activist leader michael howard,2
1232,337.txt,politics,campaign cold question labour conservatives telephone million people sign sure market cold party stick rule ensure market instance ask people vote intention lib dems ask watchdog oversee rule stop information commissioner office survey allow people tell personal datum telephone centre expect use major party run general election seven million telephone number telephone preference service list ban unsolicited sale market scheme run direct marketing association directive privacy electronic communication rule market apply politician private sector company doe mean labour tory people sign labour party spokesman tell bbc news website party avoid list telephone people membership fundraising happen voter identification ask party vote market clear legal advice cover telephone preference service party ask people happy contact ring conservative spokeswoman party stick rule ring subscriber apply line law thing allow law assistant information commissioner phil class market political party telephone people encourage vote classic market research poll voter intention constitute direct market party register record vote intention view use information future clear voter concern mr party ring person register ask vote intention encourage voter support party good breach regulation summary party register voter check vote intention breach regulation depend script use script follow mr watchdog receive complaint issue earlier lib dem chairman matthew write watchdog advice receive previous occasion phone illegal evidence local lib dem party country suggest significant number hope swift efficient action ensure cease tell commissioner mr argue new guideline party act way watchdog believe rule allow party ring number vote intention late urge people vote,2
1233,338.txt,politics,lib dems highlight problem debt people vulnerable problem debt afford great protection bank aggressively promote financial product lib dems vincent cable household struggle debt worsen hike interest rate unemployment lib dems treasury spokesman unveil policy aim issue want proper health check loan market people know payment protection economic condition deteriorate large number people affect borrow limit mr cable tell bbc news banks aggressively promote debt case big problem ahead mr cable government consumer credit bill target extreme problem loan sharking minister bite complacent wide issue debt level payment protection currently available extremely expensive lot exclusion mr cable add office fair trading investigate market lib dem leader charles middle tour aim persuade voter real opposition mr visit mixture rural seat party hope gain conservatives urban area traditionally associate labour labour lib dem vote let lib dems mean high taxis soft crime law power europe mr tour come labour leader tony blair conservative leader michael howard step campaign ahead general election widely expect hold liberal democrats northern city race labour southern seat particularly south west speaking bbc westminster hour sunday mr upcoming general election widely tip unpredictable recent experience brush labour suggestion vote party mean let door look previous parliamentary election liberal democrats demonstrate leapfrog conservatives start 3 place position defeat government story think come general election,2
1234,339.txt,politics,lib dems target ﻿1 time buyer liberal democrats unveil plan build new affordable home publicly land party scheme allow people buy share home mutual home ownership trust way house ladder lib dems encourage conversion exist building effort protect greenfield site announce plan help ﻿1 time buyer extend right buy scheme major party focus issue run election survey suggest ﻿1 time buyer afford home town lib dems mutual home let people buy share property usually worth build cost leader charles home affordable build surplus public sector land donate central local government people pay cost build land add spend monthly salary rend buy extra share property house able cash rise property price sell share allow council vary discount tenant right buy council home local need account mr mutual home offer people opportunity build equity stake home gradually invest afford plan prevent high house price force people local community kind golden share use lib dems south shropshire roll widely plan council secure deal developer share property scheme property sell open market instead sell build cost people local council decide local need party help ﻿1 time buyer fund extra cost taxpayer plan involve change vat system party expensive renovate exist building conservatives claim plan extra tax new house typical lib dem hypocrisy shadow local government secretary caroline spelman claim want help people property ladder small print policy reveal intend price people house market flagship proposal house policy million house association tenant right buy home allow council house association tenant buy share home minister keith lib dem plan mimick government strategy usual lib dems proposal completely uncosted mr ask lib dems match promise spend refurbish repair council home,2
1235,340.txt,politics,lib dems unveil woman manifesto liberal democrats attempt woo female voter launch manifesto woman charles pledge maternity income guarantee pension system base year residence national insurance payment think woman plan end university tuition fee free long term care elderly conservatives plan boost pension improve childcare support mr want deal policy area disadvantage woman million pensioner currently live government poverty line woman pension base numb year work ignore contribution woman care child lib dem citizen pension base length residency national insurance contribution address imbalance mr argue package new mother offer minimum guarantee maternity pay week month birth child mr believe party plan use money save introduce illiberal id card boost police number appeal woman policy new announcement way structure package appeal woman mr point fact party candidate set stand winnable target seat woman strategist claim woman candidate replace man turnout rise mr begin pitch female support interview bbc radio women hour monday interview mr reveal plan structure party general election campaign birth child expect april baby wife priority numb arrive middle election campaign strategist believe win significant proportion woman voter key electoral success party spokesman court female vote tend vote man believe consider open mind decide vote deputy minister woman jacqui smith accuse lib dems offer false promise woman sum add proposal increase cost public purse drastically year year hard work family pay dearly increase taxis reduce spend public service party commit universal affordable flexible childcare parent year old include childcare centre school available september trade industry secretary patricia hewitt long pay maternity leave high paternity pay extension flexible work right carer win 3 term conservatives unveil manifesto plan childcare november increase maternity pay pay child tax credit cash parent spend nanny pair family member grandparent act carer consult childcare cost tax deductible,2
1236,341.txt,politics,question trust lib dem leader charles voter fundamental lack trust tony prime minister party waste vote add lib dems comment start day appearance channel session wright stuff programme questions caller studio audience presenter cover lib dem tax plan anti terror law immigration mr nearly year prime minister party leader come know pitfall british politic elect mp tony michael howard class nearly quarter century world change recognition actually hear argument long lib dems good people reasonable idea think win waste vote hear evidence people sense demonstrate waste vote mr lose trust british people fundamental lack trust tony prime minister government -pron- party -pron- leader party convey people mr use tv appearance defend party plan increase income tax earn apply population extra revenue allow party rid tuition fee introduce free personal care elderly replace council tax local income tax mr spend day michael howard book similar session,2
1237,342.txt,politics,outline 3 term vision gordon outline think key theme new general election bid ensure child start life legacy match creation chancellor previously plan party election strategy time role fill alan milburn key ally tony premier insist mr key role campaign praise handle economy writing newspaper mr outline view direction new manifesto programme come decade clear ambition simply tackle idleness deliver employment attack ignorance disease squalor promote lifelong education good health sustainable community political editor andrew mr article warn shoot mr try cut manifesto write process code careful entirely deliberate mr assessment prime minister ask mr article election role appear radio today programme mr decision election run chancellor role central mr argue new country change mr management economy pledge childcare centrepiece manifesto predict general election tough tough fight new prime minister insist know date poll place despite speculation mr grant ahead vote warn strategy win power door hint aim cut majority instead hope outright win,2
1238,343.txt,politics,stand veteran mp minister jack stand election era minister serve jim callaghan agriculture portfolio regain power mr tony cabinet enforcer represent constituency know copeland mr huge figure value personal friend long period opposition mr hold numb shadow role include foreign affair environment trade spokesman agriculture minister cause controversy decide ban beef bone wake fear quit government recent year serve chairman party committee reform loyal supporter government backbench,2
1239,344.txt,politics,tax cut lift spirit michael finally reveal scale plan tax cut win general election earmark billion use reduce taxis pre election message party press voter believe warm simple vote way government stick spend plan core public service include health education increase spend defence police pension leave tax cut equivalent penny basic rate income tax money come billion efficiency saving axe bureaucracy waste civil service billion spend plan billion fill black hole leave claim gordon brown rest tax cut mr mr exactly use cash cut basic rate unlikely ideas float include raise tax threshold abolish reduce inheritance tax party urge mr announce eye catch election leader declare aim exercise open real economic policy divide election people clear choice mr waste tax conservative party value money tax little traditional message previously suggest party tax rise conservatives party tax cut extension party big spend public service cutter problem lie mr persuade sceptical voter way big spend public service and low taxis insist promise election deliver downing street needless claim plan efficiency saving simply add sort figure fantasy new great success historic election persuade voter business city trust run economy far face real challenge independent analyst claim 3 new government force increase taxation taxis plug black hole centre finance liberal democrats commit increase taxis good finance spend proposal launch early day mr hope message start hit home unofficial election campaign poll rating finally lift floor issue war trust play major campaign likely prime minister probably hope economy decide factor,2
1240,345.txt,politics,teenagers allow mp teenagers able mp plan unveil minister write statement constitutional affairs minister christopher current minimum age mp reduce proposal follow recommendation year election watchdog electoral commission government intend legislate parliamentary time allow low age mr elect age doe ahead unlikely place general election widely predict announcement mr elect safe seat prompt lower vote age votes alliance good thing engage people lower candidacy age argue lower vote age effective candidacy affect politician vote age affect million young people spokesman alex folkes hope government table bill broad allow amendment bring test support reduction vote age currently candidate local national vote vote age age majority reduce law date determine current vote age stay place irish republican bernadette devlin handful year old elect century win seat young understand edward turnour win election age day serve continuous year april report electoral commission strong argument leave age stand election commission find common approach world vote age candidacy age,2
1241,346.txt,politics,labour little word labour unveil little word form heart general election campaign return planet loom slogan forward instruction inter planetary time lords daily live sky stop notice word cast red background nod old labour forward italics cunningly slope forward set mushy pea green background journalist assemble unveil declare post modern great use colour ad man earn money coincidentally ad man come abandon fly pig poster cause protest sack election supremo alan declare good job mr late series pre election campaign campaign explain slogan reaction poll suggest public believe labour tony blair future michael howard country backwards people talk year good old day declare aggressive campaign thing inevitably boil choice labour claim picture liberal democrat leader charles kennedy walk downing street day poll picture michael howard course tony blair right campaign concentrate rigorously examine opposition policy past record tony blair line campaign election prime minister spend time overseas promise lead domestic debate listen flak let,2
1242,347.txt,politics,outline police plan local community ask poll elect area police commissioner plan unveil conservatives party leader michael new role replace inconspicuous police authority new office supersede job chief constable lib dems plan let extreme group run police criticise extravagant promise police responding plan chairman police federation england wales represent rank file officer essential operational independence retain jan berry service political football kick time election approach plan result extreme political view dictate actually happen grind warn outlining crime manifesto mr elect police commissioner accountable police authority local councillor magistrate commissioner power exist police authority tell bbc radio today programme trouble reflection people police authority good people hardly know mr authority provide local accountability want elect police commissioner visible critics fear hand control police single issue campaigner ignore need wide community lord sit executive association police authorities plan suggest chief constable tell single politician overturn nearly year way organise police country avoid politicisation police decision liberal democrat home affair spokesman mark plan dangerous create conflict chief constable elect official mr local people little control police far solution elect councillor draw minimum police guarantee chief constable party spokesman criticise michael record police number fall home secretary today extravagant promise police clear pay fantasy saving asylum system insist commissioner role american sheriff law order plan include build prison criminal serve jail sentence,2
1243,348.txt,politics,tv debate urge party chief broadcasters fix date pre election televise debate main political leader accord hansard society tony michael charles decide non partisan charity chairman lord argue prime minister right veto public interest broadcaster decision ahead lord proposal televise debate come month million viewer able watch president george w bush slug verbally democratic challenger john kerry democratically dubious proposition incumbent prime minister decide similar event place mr want broadcaster ahead chair cancel event explain reason lord present situation little acceptable mr mr welcome debate hear directly prime minister leave nudge wink hint briefing aide campaign manager imply mr want hear prime minister lord campaign televise debate previous election broadcaster cooperate arrangement opinion poll suggest idea public compare personality policy contender home lord argue public service obligation broadcaster decision ahead soon election independent 3 party body hansard society electoral commission work grind rule fair participant informative public party leader accept refuse lord prime minister report position true doe want oblige publicly broadcaster option cancel event obvious good understand reason ahead chair way preferable present hide veto hansard society long campaign televise debate publish report issue tony rule televise debate forthcoming election campaign month answer election campaign reason answer monthly news conference,2
1244,349.txt,politics,chancellor rally voter gordon issue rally cry supporter warn stake high stay home protest vote general election chancellor poll expect fall clear fundamental choice investment cut tell party spring conference allow win conservatives lib dems insist voter face high taxis mean test pack audience sage centre mr accuse shadow chancellor oliver letwin plot cut equivalent sack teacher nurse country laying conservative record government promise return mistake erm inflation interest rate lose reserve repossess million negative equity million unemployed boom bust central divide line election conservative party plan deep cut service government forward platform stability reform renew hospital school public service proud spend turning economy chancellor promise continue economic stability growth 3 term power pledge continue fight child pensioner poverty promise help young people property ladder message thousand young couple wait obtain home house rightly centre come manifesto government match low mortgage rate new time buyer initiative speech prompt stand ovation promise end teenage unemployment year highlight plan debt relief world poor country national minimum wage year old creation network child centre flexibility maternity leave responding speech shadow chief secretary george osborne talk gordon -pron- hear instead talk future talk past completely fail taxis fill black hole spend plan simple choice election value money low taxis conservatives waste high taxis tony gordon liberal democrat shadow chancellor vince cable warn picture rosy mr portray trumpet management economy gordon record mix gordon create system massive centralisation bureaucracy system subject million people mean test system taxation extremely complex positive word gordon face economic problem loom horizon little unprecedented level personal debt face nation prime minister question send e mail text message telephone attempt engage public campaign mr tell audience believe war safe place emerge democracy succeed want bring troop home soon possible job want carry pm think big change country need,2
